TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
 -5.202998502e-02 -5.264767227e-02 -5.326211140e-02 -5.387199557e-02 -5.447774391e-02 -5.508053579e-02
 -5.568070405e-02 -5.627845176e-02 -5.687222002e-02 -5.746344600e-02 -5.847031679e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427350705e-03 -1.862627501e-03 -2.445875174e-03 -3.160021029e-03 -3.987048354e-03 -4.911391505e-03
 -5.935349907e-03 -7.016883332e-03 -8.137397274e-03 -9.269732104e-03 -1.037613553e-02 -1.141120501e-02
 -1.228755199e-02 -1.288684724e-02 -1.312804608e-02 -1.295481164e-02 -1.240612104e-02 -1.144984919e-02
 -1.027889812e-02 -9.045227620e-03 -7.798658334e-03 -6.539658789e-03 -5.267140097e-03 -3.986657661e-03
 -2.696085103e-03 -1.395414252e-03 -8.560078401e-05  1.232542249e-03  2.557359028e-03  3.886255202e-03
  5.221110751e-03  6.561576196e-03  7.907081347e-03  9.256094704e-03  1.060719527e-02  1.196099988e-02
  1.331760796e-02  1.467701231e-02  1.603806829e-02  1.739957936e-02  1.850242198e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  3.634576039e-01  1.006659336e-02 -1.479632327e+00 -3.375142826e+00 -4.784516881e+00 -5.759293648e+00
 -6.125778420e+00 -5.950614829e+00 -5.284783541e+00 -4.074787692e+00 -2.451305460e+00 -7.142912500e-01
 -2.652520960e-01 -2.413408568e-01 -1.910582820e-01 -7.957986099e-02 -9.418134512e-02  1.621704040e-01
  1.817159582e-01  2.090162854e-01  1.971467347e-01  1.920108951e-01  1.840598455e-01  1.734053055e-01
  1.630642268e-01  1.500024038e-01  1.341234622e-01  1.145702442e-01  9.008257469e-02  6.423205751e-02
  3.589628109e-02  5.371813307e-03 -2.903356882e-02 -6.986375710e-02 -1.120757893e-01 -1.534173728e-01
 -1.968236308e-01 -2.401870143e-01 -2.867778000e-01 -3.259315074e-01  5.193131536e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.825096358e-01 -1.502482421e-01  3.767620042e-01  1.129740527e+00  1.741760057e+00  2.232027613e+00
  2.533896171e+00  2.580806228e+00  2.409474439e+00  1.999011378e+00  1.382530148e+00  7.537207249e-01
  6.524410237e-01  7.073932385e-01  7.387347813e-01  7.332413853e-01  7.749435935e-01  6.890917100e-01
  6.942546127e-01  6.881797378e-01  6.914352161e-01  6.878074293e-01  6.806060173e-01  6.659498142e-01
  6.540810193e-01  6.381767038e-01  6.184144306e-01  5.954184481e-01  5.649966476e-01  5.363602579e-01
  5.068180950e-01  4.746590970e-01  4.407204199e-01  4.021204554e-01  3.652889552e-01  3.301871654e-01
  2.946118207e-01  2.601506528e-01  2.241319071e-01  1.928820415e-01 -1.433153215e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -7.032384662e-02 -7.729945504e-02 -9.651263376e-02 -1.186292893e-01 -1.657000584e-01 -2.134546437e-01
 -2.149444285e-01 -2.599043266e-01 -3.089621820e-01 -3.545275914e-01 -3.972816617e-01 -4.426755368e-01
 -4.895827491e-01 -5.380806112e-01 -5.886643043e-01 -6.403745535e-01 -6.898093974e-01 -7.445714525e-01
 -7.979470764e-01 -8.481961165e-01 -8.915415975e-01 -9.290925936e-01 -9.617396985e-01 -9.854856002e-01
 -1.006610995e+00 -1.018840054e+00 -1.021733585e+00 -1.015085460e+00 -9.946201782e-01 -9.681291444e-01
 -9.330027206e-01 -8.868928481e-01 -8.296156285e-01 -7.555605482e-01 -6.756561634e-01 -5.913600523e-01
 -4.977078404e-01 -4.007623527e-01 -2.944381476e-01 -2.022068711e-01 -1.051740241e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -5.512513689e-02 -1.386998869e-01 -1.352389705e-01 -7.333250995e-02 -5.017598164e-04  9.327172724e-02
  2.149033384e-01  2.904448850e-01  3.435115004e-01  3.797782688e-01  3.870827622e-01  4.367214799e-01
  5.075796572e-01  5.674435492e-01  6.159149675e-01  6.531115876e-01  6.883256068e-01  7.016672674e-01
  7.139396037e-01  7.180774823e-01  7.173536804e-01  7.124861279e-01  7.033241119e-01  6.862538273e-01
  6.719490277e-01  6.529880057e-01  6.295271358e-01  6.019164191e-01  5.658081222e-01  5.310841867e-01
  4.948603786e-01  4.556046265e-01  4.136394617e-01  3.655044409e-01  3.188298085e-01  2.742166241e-01
  2.287263157e-01  1.844719273e-01  1.379916276e-01  9.825531170e-02  1.367396869e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.029546082e-01  5.863626806e-02 -1.520845769e+00 -3.558444196e+00 -5.091692217e+00 -6.175978544e+00
 -6.625677898e+00 -6.479661982e+00 -5.797974128e+00 -4.522798878e+00 -2.787553588e+00 -9.421153167e-01
 -4.882631005e-01 -4.864755096e-01 -4.504232421e-01 -3.426676780e-01 -3.682601770e-01 -9.385984607e-02
 -7.280383964e-02 -4.054489472e-02 -4.850969387e-02 -4.807037654e-02 -4.937378997e-02 -5.112963475e-02
 -5.381845404e-02 -5.811102159e-02 -6.419576645e-02 -7.311698617e-02 -8.483661278e-02 -9.878091998e-02
 -1.151795561e-01 -1.332461597e-01 -1.548542293e-01 -1.816268397e-01 -2.105814725e-01 -2.395113725e-01
 -2.705918311e-01 -3.022222230e-01 -3.368010230e-01 -3.657604724e-01  5.387240139e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.067077538e-01  1.505850941e-01  1.526846892e+00  3.559199735e+00  5.091692242e+00  6.176682814e+00
  6.629162168e+00  6.486168177e+00  5.808141195e+00  4.538715812e+00  2.814300636e+00  1.038415582e+00
  7.042996264e-01  7.474293298e-01  7.630415089e-01  7.375472076e-01  7.806456935e-01  7.079171030e-01
  7.176420812e-01  7.192212171e-01  7.189919980e-01  7.141059050e-01  7.050550173e-01  6.881559090e-01
  6.741008247e-01  6.555686283e-01  6.327918387e-01  6.063410503e-01  5.721329234e-01  5.401926355e-01
  5.080877134e-01  4.746894930e-01  4.416757144e-01  4.081443436e-01  3.820955422e-01  3.640885256e-01
  3.543101277e-01  3.540736703e-01  3.639733759e-01  3.787279095e-01  5.387257493e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -5.011206271e-03 -8.232944499e-03 -6.676248018e-03 -2.584536052e-03  3.438919182e-03  1.184623412e-02
  1.996062638e-02  2.713686697e-02  3.207058845e-02  3.338175026e-02  2.973594480e-02  2.667537272e-02
  3.102254606e-02  3.766821202e-02  4.381340714e-02  4.883733357e-02  5.410075515e-02  5.739936591e-02
  6.037272604e-02  6.280927616e-02  6.486126022e-02  6.656034652e-02  6.798966843e-02  6.906357132e-02
  6.976131832e-02  6.992410216e-02  6.954360564e-02  6.861700083e-02  6.705372054e-02  6.497967723e-02
  6.233806077e-02  5.905670781e-02  5.511161648e-02  5.025187043e-02  4.494475640e-02  3.926976151e-02
  3.302942437e-02  2.654577433e-02  1.947299643e-02  1.307219273e-02  3.441446291e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.635798738e-02 -2.522018542e-02 -2.583621513e-02 -2.025235189e-02 -8.497254622e-03  6.854731895e-03
  2.004243330e-02  3.439319481e-02  4.422050301e-02  4.638903369e-02  3.833300192e-02  2.930790631e-02
  3.556298809e-02  4.791389966e-02  6.054410547e-02  7.196160879e-02  8.500636202e-02  9.518857513e-02
  1.048441678e-01  1.142007246e-01  1.231389079e-01  1.317291922e-01  1.399542390e-01  1.471201711e-01
  1.541980820e-01  1.601424001e-01  1.647670168e-01  1.679049293e-01  1.686720594e-01  1.682739188e-01
  1.661605099e-01  1.617954691e-01  1.549808523e-01  1.444930807e-01  1.321906416e-01  1.182966519e-01
  1.017502708e-01  8.365111384e-02  6.269207490e-02  4.373718947e-02  1.230419879e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  3.136668142e-03  4.526997025e-03  6.935594587e-03  9.932484223e-03  1.241292203e-02  1.569272682e-02
  2.135303392e-02  2.535360903e-02  2.972498257e-02  3.464369451e-02  3.992082874e-02  4.579448752e-02
  5.137792271e-02  5.621929789e-02  6.089786818e-02  6.546457887e-02  6.945447913e-02  7.355478442e-02
  7.812942663e-02  8.235068752e-02  8.593350779e-02  8.891041529e-02  9.123147916e-02  9.234641152e-02
  9.361972437e-02  9.401728374e-02  9.350486732e-02  9.208438654e-02  8.899297040e-02  8.574472505e-02
  8.188318281e-02  7.712677758e-02  7.150344459e-02  6.432370664e-02  5.695966638e-02  4.956982688e-02
  4.161130757e-02  3.351238740e-02  2.454633248e-02  1.663482488e-02  6.960146437e-03  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
