TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
  2.519088916e-02  2.517384115e-02  2.515189074e-02  2.512552469e-02  2.509368224e-02  2.505918239e-02
  2.502024986e-02  2.497755186e-02  2.493140331e-02  2.488106430e-02  2.482739338e-02  2.477099650e-02
  2.471178739e-02  2.464985294e-02  2.458416064e-02  2.451650019e-02  2.493153717e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351508e-03 -1.862627542e-03 -2.445875366e-03 -3.160021049e-03 -3.987048428e-03 -4.911391563e-03
 -5.935350066e-03 -7.016883045e-03 -8.137397200e-03 -9.269732417e-03 -1.037613571e-02 -1.141120498e-02
 -1.228755176e-02 -1.288684715e-02 -1.312804592e-02 -1.295481149e-02 -1.240612108e-02 -1.144984907e-02
 -1.027889803e-02 -9.045227601e-03 -7.798658545e-03 -6.539658678e-03 -5.267139741e-03 -3.986657205e-03
 -2.696084731e-03 -1.395414001e-03 -8.560080866e-05  1.232542381e-03  2.557359439e-03  3.886255087e-03
  5.221110858e-03  6.561576299e-03  7.907081531e-03  9.256094629e-03  1.060719530e-02  1.196099995e-02
  1.331760815e-02  1.467701245e-02  1.603806839e-02  1.739957951e-02  1.850242246e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -4.393106702e-01 -8.449482259e-02  1.468440971e+00  3.459246664e+00  4.948739992e+00  5.991780109e+00
  6.406355449e+00  6.246505523e+00  5.568138210e+00  4.313696323e+00  2.618514475e+00  8.027339972e-01
  3.364960474e-01  3.060864738e-01  2.432994590e-01  1.134808628e-01  1.128796681e-01 -1.753221313e-01
 -1.988255602e-01 -2.301576302e-01 -2.188263925e-01 -2.153673980e-01 -2.089831384e-01 -2.000727392e-01
 -1.905730628e-01 -1.781904373e-01 -1.628657191e-01 -1.436450602e-01 -1.192233291e-01 -9.266266854e-02
 -6.311600485e-02 -3.096450671e-02  5.618428135e-03  4.951755610e-02  9.591002935e-02  1.422190930e-01
  1.914953300e-01  2.416407157e-01  2.980028373e-01  3.499492418e-01 -5.282022276e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.377186257e-01 -1.169551433e-01 -4.069243968e-01 -8.625071783e-01 -1.258712124e+00 -1.605620082e+00
 -1.863351635e+00 -1.951670987e+00 -1.898606203e+00 -1.690908163e+00 -1.341012365e+00 -9.907770282e-01
 -9.566325677e-01 -1.005389059e+00 -1.032910064e+00 -1.032955510e+00 -1.057142816e+00 -9.959558117e-01
 -9.958480374e-01 -9.860486446e-01 -9.790572779e-01 -9.659575567e-01 -9.483626019e-01 -9.215306345e-01
 -8.986459212e-01 -8.709375271e-01 -8.386126005e-01 -8.021823428e-01 -7.558769236e-01 -7.118105679e-01
 -6.664688334e-01 -6.179181944e-01 -5.667189599e-01 -5.086168587e-01 -4.521352810e-01 -3.979706324e-01
 -3.427485530e-01 -2.887022505e-01 -2.309783918e-01 -1.794144459e-01  5.674450931e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.813424186e-01 -3.055383289e-01 -3.374499983e-01 -3.740084606e-01 -4.374850976e-01 -5.047105279e-01
 -5.280148281e-01 -5.931396779e-01 -6.604536703e-01 -7.217238182e-01 -7.785484602e-01 -8.375610030e-01
 -8.970147999e-01 -9.565652883e-01 -1.017994737e+00 -1.080793035e+00 -1.140425572e+00 -1.203208314e+00
 -1.265722054e+00 -1.323544168e+00 -1.372040709e+00 -1.413158414e+00 -1.447882553e+00 -1.471484747e+00
 -1.491739895e+00 -1.501443545e+00 -1.500197722e+00 -1.487730623e+00 -1.458115402e+00 -1.421338274e+00
 -1.374186138e+00 -1.313839661e+00 -1.239883037e+00 -1.144782369e+00 -1.041091162e+00 -9.308884423e-01
 -8.080386278e-01 -6.790414380e-01 -5.320644406e-01 -3.942211030e-01 -2.255247075e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  2.110096518e-01  1.299421807e-01  1.360226985e-01  2.060388779e-01  2.905012598e-01  3.984057539e-01
  5.354399930e-01  6.239388201e-01  6.873145444e-01  7.306054054e-01  7.416157534e-01  7.906134576e-01
  8.586448851e-01  9.128753978e-01  9.543319301e-01  9.839642224e-01  1.009310113e+00  1.010726059e+00
  1.015496149e+00  1.011929207e+00  1.002710016e+00  9.890033988e-01  9.703476684e-01  9.421767905e-01
  9.178281800e-01  8.882936758e-01  8.537960718e-01  8.147209234e-01  7.652050490e-01  7.177182316e-01
  6.686832831e-01  6.162616682e-01  5.607772005e-01  4.976655267e-01  4.360506858e-01  3.769615187e-01
  3.166670028e-01  2.576501306e-01  1.944638573e-01  1.381321076e-01  4.094833853e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.091884794e-01  6.271291957e-02 -1.517696997e+00 -3.559192899e+00 -5.098038126e+00 -6.190372976e+00
 -6.650321306e+00 -6.514487796e+00 -5.842642155e+00 -4.575299129e+00 -2.846917332e+00 -1.000475562e+00
 -5.395409352e-01 -5.207250689e-01 -4.640564561e-01 -3.341996432e-01 -3.340446814e-01 -3.314607820e-02
 -3.534015679e-03  3.554918728e-02  3.179255838e-02  3.646086647e-02  3.861320029e-02  3.937901314e-02
  3.839291358e-02  3.490492079e-02  2.878548123e-02  1.897976060e-02  5.035762947e-03 -1.188254049e-02
 -3.204688495e-02 -5.480193385e-02 -8.204192581e-02 -1.160694655e-01 -1.532476604e-01 -1.910678102e-01
 -2.320970516e-01 -2.745098088e-01 -3.230178272e-01 -3.682031180e-01  5.312257194e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.603914474e-01  1.442840275e-01  1.523780283e+00  3.565151625e+00  5.106308228e+00  6.203180211e+00
  6.671841534e+00  6.544299114e+00  5.882930276e+00  4.633265197e+00  2.941926617e+00  1.275155281e+00
  1.014088487e+00  1.050950089e+00  1.061177566e+00  1.039170339e+00  1.063152272e+00  1.011269414e+00
  1.015502298e+00  1.012553438e+00  1.003213907e+00  9.896752586e-01  9.711156351e-01  9.429993697e-01
  9.186308202e-01  8.889791944e-01  8.542811810e-01  8.149419699e-01  7.652216188e-01  7.178165885e-01
  6.694507718e-01  6.186935394e-01  5.667468096e-01  5.110216212e-01  4.621958957e-01  4.226190893e-01
  3.926156288e-01  3.764827021e-01  3.770367469e-01  3.932607472e-01  5.312415012e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -5.042770592e-03 -4.128224469e-03 -6.652940335e-03 -1.083201398e-02 -1.608104364e-02 -2.326291445e-02
 -3.059566013e-02 -3.681869264e-02 -4.148327900e-02 -4.364998095e-02 -4.239051309e-02 -4.166136387e-02
 -4.567993587e-02 -5.074141016e-02 -5.508309575e-02 -5.834980689e-02 -6.139455138e-02 -6.281657279e-02
 -6.416011538e-02 -6.495303602e-02 -6.535160379e-02 -6.539620063e-02 -6.517327779e-02 -6.468313601e-02
 -6.382666157e-02 -6.256558493e-02 -6.092765059e-02 -5.893978055e-02 -5.659393795e-02 -5.391277754e-02
 -5.090582667e-02 -4.757490772e-02 -4.392303384e-02 -3.983956166e-02 -3.555025237e-02 -3.111603656e-02
 -2.647645722e-02 -2.178836850e-02 -1.672783318e-02 -1.184779335e-02 -1.755221170e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  7.353786606e-03  1.494138728e-02  1.387195266e-02  6.053330295e-03 -8.461705108e-03 -2.731430492e-02
 -4.439156214e-02 -6.255881458e-02 -7.594475535e-02 -8.113468440e-02 -7.546326170e-02 -6.885362711e-02
 -7.834638122e-02 -9.397533060e-02 -1.098932304e-01 -1.246008502e-01 -1.409019912e-01 -1.540719350e-01
 -1.671921238e-01 -1.798736495e-01 -1.918779074e-01 -2.033270721e-01 -2.142173000e-01 -2.237210565e-01
 -2.329802740e-01 -2.407880304e-01 -2.469392295e-01 -2.512327773e-01 -2.524821049e-01 -2.522170637e-01
 -2.497658421e-01 -2.444776445e-01 -2.360784580e-01 -2.229191456e-01 -2.071567123e-01 -1.891115928e-01
 -1.674412855e-01 -1.433266014e-01 -1.141614268e-01 -8.560815591e-02 -1.514711003e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.693005058e-02  1.960438138e-02  2.326504596e-02  2.784868009e-02  3.221624646e-02  3.764696641e-02
  4.566926976e-02  5.198690485e-02  5.857762124e-02  6.553170227e-02  7.260262029e-02  7.995563948e-02
  8.685197351e-02  9.278710740e-02  9.835077037e-02  1.036868701e-01  1.081881716e-01  1.123729153e-01
  1.173966186e-01  1.219556620e-01  1.256912718e-01  1.286973564e-01  1.308704974e-01  1.315072108e-01
  1.323554542e-01  1.321501884e-01  1.308616780e-01  1.284916827e-01  1.240100318e-01  1.193571993e-01
  1.139654366e-01  1.074975699e-01  9.997774443e-02  9.049564528e-02  8.069945019e-02  7.083778180e-02
  6.021287937e-02  4.932697778e-02  3.701266662e-02  2.561631363e-02  1.286479330e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
