TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
  5.567919196e-02  5.654120184e-02  5.739861787e-02  5.825189958e-02  5.909888133e-02  5.994194171e-02
  6.078061848e-02  6.161585016e-02  6.244791917e-02  6.327533698e-02  6.409837120e-02  6.491838923e-02
  6.573586163e-02  6.655102850e-02  6.736216266e-02  6.817057714e-02  6.936992166e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351438e-03 -1.862627670e-03 -2.445875714e-03 -3.160021746e-03 -3.987048812e-03 -4.911392518e-03
 -5.935351505e-03 -7.016884019e-03 -8.137398133e-03 -9.269733097e-03 -1.037613693e-02 -1.141120621e-02
 -1.228755261e-02 -1.288684781e-02 -1.312804641e-02 -1.295481113e-02 -1.240612010e-02 -1.144984757e-02
 -1.027889619e-02 -9.045225411e-03 -7.798656345e-03 -6.539656421e-03 -5.267137592e-03 -3.986654986e-03
 -2.696082680e-03 -1.395411752e-03 -8.559881669e-05  1.232544528e-03  2.557361844e-03  3.886258026e-03
  5.221113357e-03  6.561579356e-03  7.907084599e-03  9.256097876e-03  1.060719859e-02  1.196100350e-02
  1.331761108e-02  1.467701544e-02  1.603807194e-02  1.739958284e-02  1.850242320e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -4.554922022e-01 -1.038737542e-01  1.355953448e+00  3.209723237e+00  4.585021409e+00  5.533468995e+00
  5.885261813e+00  5.710141634e+00  5.056991496e+00  3.872292178e+00  2.285907440e+00  5.816427986e-01
  1.323322648e-01  9.228341616e-02  2.504627273e-02 -1.021304226e-01 -1.078960747e-01 -3.770241136e-01
 -4.001030663e-01 -4.288195612e-01 -4.163355401e-01 -4.102799100e-01 -4.004426689e-01 -3.862218180e-01
 -3.722281056e-01 -3.544128583e-01 -3.327446833e-01 -3.064089098e-01 -2.729259358e-01 -2.378055266e-01
 -1.994870322e-01 -1.579471074e-01 -1.115152831e-01 -5.648020753e-02  6.530536221e-04  5.720854522e-02
  1.168584363e-01  1.770600667e-01  2.440154245e-01  3.052404107e-01 -5.051379219e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -3.613530366e-02 -8.942623870e-02 -6.957345737e-01 -1.555566871e+00 -2.253343760e+00 -2.810120879e+00
 -3.148810662e+00 -3.202048466e+00 -3.009001633e+00 -2.544743298e+00 -1.849623694e+00 -1.129267895e+00
 -9.992435799e-01 -1.041014899e+00 -1.055206120e+00 -1.028706218e+00 -1.052547619e+00 -9.326932524e-01
 -9.278420821e-01 -9.118434625e-01 -9.073535049e-01 -8.952611398e-01 -8.793876961e-01 -8.549989969e-01
 -8.345561403e-01 -8.099676026e-01 -7.814568274e-01 -7.497140010e-01 -7.093578565e-01 -6.716191945e-01
 -6.332405243e-01 -5.922490360e-01 -5.495802355e-01 -5.016716338e-01 -4.558805610e-01 -4.123658777e-01
 -3.684776828e-01 -3.259895279e-01 -2.812742008e-01 -2.417803431e-01  1.658750309e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.795131111e-01 -3.032098696e-01 -3.339328155e-01 -3.696066278e-01 -4.326596930e-01 -4.997821326e-01
 -5.232886415e-01 -5.887593001e-01 -6.564931812e-01 -7.181807263e-01 -7.754032132e-01 -8.348591987e-01
 -8.948104593e-01 -9.547750349e-01 -1.016503528e+00 -1.079744762e+00 -1.139673560e+00 -1.202335255e+00
 -1.265068274e+00 -1.323127014e+00 -1.371722712e+00 -1.412921356e+00 -1.447751813e+00 -1.471472600e+00
 -1.491812535e+00 -1.501587326e+00 -1.500400290e+00 -1.487971945e+00 -1.458370905e+00 -1.421586625e+00
 -1.374408059e+00 -1.314008775e+00 -1.239978348e+00 -1.144786836e+00 -1.041008382e+00 -9.307359354e-01
 -8.078688153e-01 -6.789676648e-01 -5.322593906e-01 -3.948495588e-01 -2.281446214e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  2.032321186e-01  1.219177107e-01  1.273906672e-01  1.972134098e-01  2.818820375e-01  3.901826702e-01
  5.276163143e-01  6.163373994e-01  6.798692977e-01  7.232420926e-01  7.342763775e-01  7.834536535e-01
  8.519187093e-01  9.065848733e-01  9.483780255e-01  9.784911292e-01  1.004175346e+00  1.005488411e+00
  1.010428158e+00  1.006991866e+00  9.977826223e-01  9.840935373e-01  9.654677370e-01  9.373245224e-01
  9.129618925e-01  8.833885552e-01  8.488291617e-01  8.096660438e-01  7.600264639e-01  7.123955608e-01
  6.631995060e-01  6.105996949e-01  5.549270887e-01  4.916147633e-01  4.298136213e-01  3.705687126e-01
  3.101688911e-01  2.511295129e-01  1.880232433e-01  1.319207066e-01  3.660366118e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.092378433e-01  6.263290499e-02 -1.518692849e+00 -3.561350645e+00 -5.101031458e+00 -6.193853079e+00
 -6.653791116e+00 -6.517588516e+00 -5.845086103e+00 -4.576820517e+00 -2.847335392e+00 -9.998773406e-01
 -5.387337683e-01 -5.199347238e-01 -4.633210456e-01 -3.334999486e-01 -3.333615550e-01 -3.251061888e-02
 -2.886413539e-03  3.622290316e-02  3.248851480e-02  3.717556794e-02  3.935860735e-02  4.016611719e-02
  3.922112662e-02  3.578619953e-02  2.971281763e-02  1.995997754e-02  6.075287056e-03 -1.078776406e-02
 -3.090392790e-02 -5.361177089e-02 -8.080853822e-02 -1.148014222e-01 -1.519465804e-01 -1.897294494e-01
 -2.307096787e-01 -2.730446984e-01 -3.214124506e-01 -3.663691715e-01  5.316629080e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.569233048e-01  1.370649809e-01  1.524026361e+00  3.566806912e+00  5.108813896e+00  6.206130717e+00
  6.674677160e+00  6.546665705e+00  5.884492656e+00  4.633612540e+00  2.940489863e+00  1.270257582e+00
  1.007968035e+00  1.045097244e+00  1.055503326e+00  1.033763564e+00  1.058063350e+00  1.006013859e+00
  1.010432280e+00  1.007643149e+00  9.983114068e-01  9.847954676e-01  9.662696576e-01  9.381847245e-01
  9.138039800e-01  8.841131101e-01  8.493490433e-01  8.099120343e-01  7.600507450e-01  7.124772353e-01
  6.639191499e-01  6.129487821e-01  5.607798977e-01  5.048410067e-01  4.558810287e-01  4.163153069e-01
  3.865639621e-01  3.709709416e-01  3.723690420e-01  3.893962540e-01  5.316755082e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -3.363554522e-03 -8.851756960e-04 -3.550973105e-03 -9.236470647e-03 -1.736585963e-02 -2.829381659e-02
 -3.900792938e-02 -4.886669133e-02 -5.620912003e-02 -5.940421732e-02 -5.698915989e-02 -5.490563328e-02
 -6.082584409e-02 -6.904172781e-02 -7.661112956e-02 -8.288725875e-02 -8.926934373e-02 -9.339042859e-02
 -9.744439272e-02 -1.008690778e-01 -1.037604232e-01 -1.061899051e-01 -1.082428062e-01 -1.097464090e-01
 -1.108396647e-01 -1.112348991e-01 -1.109168132e-01 -1.098695545e-01 -1.078378681e-01 -1.051632285e-01
 -1.017151907e-01 -9.735966025e-02 -9.204293102e-02 -8.531403447e-02 -7.784382399e-02 -6.975947367e-02
 -6.072467832e-02 -5.114194561e-02 -4.015644745e-02 -2.948855940e-02 -4.890567020e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  8.334754973e-03  1.560289273e-02  1.514881168e-02  8.422702786e-03 -4.653946446e-03 -2.158877099e-02
 -3.677283364e-02 -5.326132302e-02 -6.540010352e-02 -7.003899455e-02 -6.476264856e-02 -5.846521191e-02
 -6.694686971e-02 -8.121197471e-02 -9.590156600e-02 -1.096470780e-01 -1.249862677e-01 -1.375586680e-01
 -1.501345515e-01 -1.624002573e-01 -1.740707117e-01 -1.852702746e-01 -1.959829024e-01 -2.053979014e-01
 -2.146460225e-01 -2.225572129e-01 -2.289251773e-01 -2.335461210e-01 -2.352605060e-01 -2.355595585e-01
 -2.337843107e-01 -2.292964729e-01 -2.218280029e-01 -2.097892425e-01 -1.952464332e-01 -1.785031494e-01
 -1.582659372e-01 -1.356702463e-01 -1.082483329e-01 -8.142422672e-02 -1.451140685e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.652819248e-02  1.915753364e-02  2.274699486e-02  2.727945868e-02  3.162005566e-02  3.703872823e-02
  4.505373755e-02  5.135557025e-02  5.792899775e-02  6.486217535e-02  7.190905481e-02  7.925130052e-02
  8.616326611e-02  9.211830185e-02  9.769472100e-02  1.030629071e-01  1.075824924e-01  1.117338623e-01
  1.167574344e-01  1.213121469e-01  1.250279294e-01  1.280151116e-01  1.301711387e-01  1.307903341e-01
  1.316149086e-01  1.313819654e-01  1.300616857e-01  1.276551917e-01  1.231300500e-01  1.184293288e-01
  1.129856456e-01  1.064615025e-01  9.888217324e-02  8.933658184e-02  7.947838448e-02  6.955935771e-02
  5.888624300e-02  4.796849519e-02  3.564369244e-02  2.426979887e-02  1.193701899e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
