TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
  1.135271670e-01  1.161735787e-01  1.188167902e-01  1.214571286e-01  1.240903566e-01  1.267175210e-01
  1.293410928e-01  1.319624598e-01  1.345817871e-01  1.371961869e-01  1.398045955e-01  1.424098242e-01
  1.450134876e-01  1.476161255e-01  1.502147635e-01  1.528094641e-01  1.555334475e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351578e-03 -1.862627580e-03 -2.445875455e-03 -3.160021266e-03 -3.987048758e-03 -4.911391709e-03
 -5.935350267e-03 -7.016883378e-03 -8.137397639e-03 -9.269732561e-03 -1.037613613e-02 -1.141120537e-02
 -1.228755233e-02 -1.288684700e-02 -1.312804543e-02 -1.295481192e-02 -1.240612073e-02 -1.144984811e-02
 -1.027889711e-02 -9.045227030e-03 -7.798657577e-03 -6.539657788e-03 -5.267138933e-03 -3.986656729e-03
 -2.696084004e-03 -1.395412847e-03 -8.560005628e-05  1.232543149e-03  2.557361074e-03  3.886256289e-03
  5.221111943e-03  6.561578019e-03  7.907083313e-03  9.256096437e-03  1.060719664e-02  1.196100152e-02
  1.331760938e-02  1.467701368e-02  1.603806984e-02  1.739958112e-02  1.850242221e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -3.940999636e-01 -1.043146127e-01  9.235765340e-01  2.187236086e+00  3.097188588e+00  3.690064734e+00
  3.849635331e+00  3.668963914e+00  3.173775536e+00  2.327776141e+00  1.228392280e+00  3.538455521e-02
 -3.066759397e-01 -3.615369050e-01 -4.278438106e-01 -5.293433834e-01 -5.452825844e-01 -7.299965311e-01
 -7.487868594e-01 -7.675998217e-01 -7.548815337e-01 -7.444615651e-01 -7.290573904e-01 -7.060212799e-01
 -6.848882040e-01 -6.584973585e-01 -6.269336853e-01 -5.897708313e-01 -5.424581500e-01 -4.948335511e-01
 -4.440824600e-01 -3.893084965e-01 -3.294499662e-01 -2.597026648e-01 -1.891167603e-01 -1.201237946e-01
 -4.837597187e-02  2.302079982e-02  1.009134056e-01  1.708779842e-01 -3.750242603e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.986630802e-01 -8.165214548e-03 -1.211716259e+00 -2.820545759e+00 -4.067527789e+00 -4.994510363e+00
 -5.455315794e+00 -5.421841510e+00 -4.951490381e+00 -3.997903636e+00 -2.656088661e+00 -1.239259426e+00
 -9.202710706e-01 -9.412169142e-01 -9.254204770e-01 -8.463769928e-01 -8.673916578e-01 -6.403638879e-01
 -6.264852214e-01 -5.999328668e-01 -6.020914019e-01 -5.946013662e-01 -5.854550676e-01 -5.707369450e-01
 -5.592760440e-01 -5.458137948e-01 -5.305452311e-01 -5.144612573e-01 -4.939228787e-01 -4.763722973e-01
 -4.596497321e-01 -4.420201748e-01 -4.250955107e-01 -4.073723913e-01 -3.924647285e-01 -3.793266028e-01
 -3.672731832e-01 -3.567581258e-01 -3.473074429e-01 -3.398900304e-01  3.789775987e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.591954927e-01 -2.805062245e-01 -3.077574105e-01 -3.404564437e-01 -4.013423547e-01 -4.667293318e-01
 -4.889515015e-01 -5.535674128e-01 -6.207490517e-01 -6.820791738e-01 -7.390320449e-01 -7.983460867e-01
 -8.583533945e-01 -9.183166747e-01 -9.798231666e-01 -1.043119096e+00 -1.102869437e+00 -1.164652012e+00
 -1.227128639e+00 -1.285089966e+00 -1.333486518e+00 -1.374576562e+00 -1.409466865e+00 -1.433445484e+00
 -1.454030592e+00 -1.464150711e+00 -1.463409307e+00 -1.451517130e+00 -1.422661707e+00 -1.386667841e+00
 -1.340374839e+00 -1.280980116e+00 -1.208095710e+00 -1.114361436e+00 -1.012260849e+00 -9.038696922e-01
 -7.832495676e-01 -6.570559580e-01 -5.140862140e-01 -3.811459792e-01 -2.241758156e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.661947223e-01  8.417471004e-02  8.817562399e-02  1.569609004e-01  2.411503488e-01  3.491726442e-01
  4.862343151e-01  5.744072843e-01  6.374570767e-01  6.804518232e-01  6.912462926e-01  7.408487626e-01
  8.104381676e-01  8.664538311e-01  9.094975731e-01  9.412059071e-01  9.683663603e-01  9.703972173e-01
  9.762771464e-01  9.737172666e-01  9.651918307e-01  9.522322601e-01  9.344109849e-01  9.071937302e-01
  8.835851317e-01  8.547579065e-01  8.209323482e-01  7.824837746e-01  7.336342240e-01  6.866998376e-01
  6.381700699e-01  5.862289423e-01  5.312221895e-01  4.686601495e-01  4.076384415e-01  3.492027647e-01
  2.897398405e-01  2.318089223e-01  1.701749784e-01  1.158477554e-01  2.540180602e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.088534151e-01  6.215164798e-02 -1.521011166e+00 -3.565787900e+00 -5.106780392e+00 -6.199983063e+00
 -6.659109459e+00 -6.521327919e+00 -5.846687663e+00 -4.575889046e+00 -2.843577523e+00 -9.940619205e-01
 -5.330468570e-01 -5.156122301e-01 -4.607250264e-01 -3.327008747e-01 -3.346161639e-01 -3.591775271e-02
 -6.958939424e-03  3.167989365e-02  2.765711746e-02  3.205509930e-02  3.403565684e-02  3.473102307e-02
  3.374700609e-02  3.033794492e-02  2.437555804e-02  1.480409447e-02  1.216543768e-03 -1.530170183e-02
 -3.501527254e-02 -5.725877746e-02 -8.394318840e-02 -1.172834326e-01 -1.537030031e-01 -1.907244787e-01
 -2.308260180e-01 -2.721597712e-01 -3.191339093e-01 -3.623586839e-01  5.331611048e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.413409121e-01  1.046336904e-01  1.523564868e+00  3.569240826e+00  5.112470975e+00  6.209807687e+00
  6.676837769e+00  6.546576323e+00  5.881335575e+00  4.626205274e+00  2.926389340e+00  1.239764490e+00
  9.700252447e-01  1.008264952e+00  1.019535868e+00  9.982777327e-01  1.024549357e+00  9.710617099e-01
  9.763019479e-01  9.742324830e-01  9.655880002e-01  9.527716445e-01  9.350306491e-01  9.078583084e-01
  8.842293512e-01  8.552961298e-01  8.212941544e-01  7.826238041e-01  7.336352326e-01  6.868703000e-01
  6.391299613e-01  5.890186248e-01  5.378136048e-01  4.831125535e-01  4.356532017e-01  3.978924448e-01
  3.704454423e-01  3.575000944e-01  3.616710872e-01  3.804267580e-01  5.331671559e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.873213756e-03  7.562984213e-03  5.218338913e-03 -2.656078799e-03 -1.559968482e-02 -3.278746333e-02
 -4.899388302e-02 -6.503998369e-02 -7.687734484e-02 -8.162280550e-02 -7.687096162e-02 -7.198719192e-02
 -8.099994625e-02 -9.471014283e-02 -1.080317663e-01 -1.198073783e-01 -1.323901769e-01 -1.416283636e-01
 -1.508444437e-01 -1.593710048e-01 -1.671399394e-01 -1.742934905e-01 -1.809079693e-01 -1.864663051e-01
 -1.915827008e-01 -1.954836266e-01 -1.980626104e-01 -1.992127470e-01 -1.981963217e-01 -1.959754810e-01
 -1.921419035e-01 -1.862901632e-01 -1.782548857e-01 -1.669379040e-01 -1.538647342e-01 -1.392854126e-01
 -1.223383856e-01 -1.039141398e-01 -8.222447110e-02 -6.123214910e-02 -1.090975827e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  9.305448969e-03  1.477616952e-02  1.572507679e-02  1.243629814e-02  4.572740307e-03 -5.466249666e-03
 -1.404693215e-02 -2.418365640e-02 -3.158601882e-02 -3.418265314e-02 -3.047860079e-02 -2.571379989e-02
 -3.050209811e-02 -3.939933662e-02 -4.894185704e-02 -5.823331568e-02 -6.887695526e-02 -7.801965943e-02
 -8.722016451e-02 -9.643785267e-02 -1.053543397e-01 -1.140652737e-01 -1.225263934e-01 -1.300991211e-01
 -1.377089689e-01 -1.444550451e-01 -1.501617158e-01 -1.546550439e-01 -1.570323006e-01 -1.584501394e-01
 -1.583871347e-01 -1.563398384e-01 -1.520979185e-01 -1.444738405e-01 -1.349955039e-01 -1.238754781e-01
 -1.101398594e-01 -9.463650858e-02 -7.564449329e-02 -5.717699323e-02 -1.066248813e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.461119626e-02  1.704657174e-02  2.038967574e-02  2.469126986e-02  2.882807330e-02  3.405343645e-02
  4.186862892e-02  4.795633395e-02  5.432001136e-02  6.105048399e-02  6.790690506e-02  7.511116065e-02
  8.195294252e-02  8.786397487e-02  9.339783028e-02  9.877276330e-02  1.032904571e-01  1.073656311e-01
  1.123537371e-01  1.168731064e-01  1.205355337e-01  1.234812627e-01  1.256130545e-01  1.262330921e-01
  1.270413958e-01  1.267978332e-01  1.254720366e-01  1.230637445e-01  1.185565744e-01  1.138657299e-01
  1.084334468e-01  1.019258903e-01  9.437091488e-02  8.487275409e-02  7.507510924e-02  6.523015556e-02
  5.466485220e-02  4.389883613e-02  3.181375638e-02  2.075913691e-02  9.538621516e-03  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
