TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
 -1.001656599e-01 -1.034607963e-01 -1.067597708e-01 -1.100622127e-01 -1.133645783e-01 -1.166636768e-01
 -1.199653828e-01 -1.232703507e-01 -1.265782813e-01 -1.298867853e-01 -1.331931836e-01 -1.364999902e-01
 -1.398093294e-01 -1.431217360e-01 -1.464351730e-01 -1.497468749e-01 -1.524512083e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351578e-03 -1.862627580e-03 -2.445875455e-03 -3.160021266e-03 -3.987048758e-03 -4.911391709e-03
 -5.935350267e-03 -7.016883378e-03 -8.137397639e-03 -9.269732561e-03 -1.037613613e-02 -1.141120537e-02
 -1.228755233e-02 -1.288684700e-02 -1.312804543e-02 -1.295481192e-02 -1.240612073e-02 -1.144984811e-02
 -1.027889711e-02 -9.045227030e-03 -7.798657577e-03 -6.539657788e-03 -5.267138933e-03 -3.986656729e-03
 -2.696084004e-03 -1.395412847e-03 -8.560005628e-05  1.232543149e-03  2.557361074e-03  3.886256289e-03
  5.221111943e-03  6.561578019e-03  7.907083313e-03  9.256096437e-03  1.060719664e-02  1.196100152e-02
  1.331760938e-02  1.467701368e-02  1.603806984e-02  1.739958112e-02  1.850242221e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.894959775e-01  1.723678015e-02  1.218398159e+00  2.820848963e+00  4.060817128e+00  4.981253152e+00
  5.437674696e+00  5.402728972e+00  4.932969060e+00  3.982217450e+00  2.644888403e+00  1.232792839e+00
  9.141844241e-01  9.357424400e-01  9.212855435e-01  8.432818627e-01  8.666098738e-01  6.438305730e-01
  6.308387238e-01  6.052570800e-01  6.086584601e-01  6.024095912e-01  5.944925232e-01  5.811427507e-01
  5.710441356e-01  5.590381810e-01  5.453170582e-01  5.308662047e-01  5.122202036e-01  4.965015234e-01
  4.816025765e-01  4.658038646e-01  4.506723243e-01  4.347985925e-01  4.215711368e-01  4.098615596e-01
  3.990118041e-01  3.893689030e-01  3.805234504e-01  3.731485020e-01 -3.759464971e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -4.026989138e-01 -1.146653906e-01  9.063558392e-01  2.164530151e+00  3.072736068e+00  3.666462015e+00
  3.828979723e+00  3.651644496e+00  3.160354377e+00  2.318759666e+00  1.223915274e+00  3.609417507e-02
 -3.025167447e-01 -3.542635393e-01 -4.179735348e-01 -5.159711021e-01 -5.289967939e-01 -7.133265191e-01
 -7.312473041e-01 -7.494739237e-01 -7.371372937e-01 -7.270915996e-01 -7.120881036e-01 -6.896658163e-01
 -6.693164077e-01 -6.439436054e-01 -6.136152080e-01 -5.779265499e-01 -5.325712284e-01 -4.870198489e-01
 -4.385136964e-01 -3.862099447e-01 -3.290265600e-01 -2.623301125e-01 -1.948237672e-01 -1.287751712e-01
 -5.981462319e-02  9.249703157e-03  8.508197792e-02  1.538425843e-01 -3.755409015e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.402437482e-01 -2.623302485e-01 -2.956163771e-01 -3.320710230e-01 -3.933578479e-01 -4.565538219e-01
 -4.742130704e-01 -5.335527216e-01 -5.952471309e-01 -6.514839340e-01 -7.037114920e-01 -7.580699815e-01
 -8.129177830e-01 -8.684975399e-01 -9.264086702e-01 -9.851258900e-01 -1.041399065e+00 -1.102801654e+00
 -1.162469942e+00 -1.217736763e+00 -1.264721372e+00 -1.304742931e+00 -1.338619151e+00 -1.361831570e+00
 -1.381980376e+00 -1.392000141e+00 -1.391480820e+00 -1.380187502e+00 -1.352585007e+00 -1.318153248e+00
 -1.273811546e+00 -1.216864696e+00 -1.146939664e+00 -1.056911149e+00 -9.589024914e-01 -8.547953554e-01
 -7.385965262e-01 -6.164903993e-01 -4.777315595e-01 -3.486381633e-01 -1.890480722e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.787013800e-01  9.793792808e-02  1.055957122e-01  1.744708790e-01  2.555718935e-01  3.588725449e-01
  4.910049951e-01  5.757851786e-01  6.362788246e-01  6.776908101e-01  6.877811950e-01  7.362814485e-01
  8.034042296e-01  8.573526538e-01  8.991899892e-01  9.288148694e-01  9.551813743e-01  9.596556229e-01
  9.655148224e-01  9.632196778e-01  9.558825242e-01  9.441078105e-01  9.274867205e-01  9.017236485e-01
  8.796943247e-01  8.526844564e-01  8.208984052e-01  7.847228020e-01  7.386759364e-01  6.945852926e-01
  6.490158354e-01  6.002000943e-01  5.484368283e-01  4.894236144e-01  4.318474401e-01  3.765776621e-01
  3.200034566e-01  2.643960327e-01  2.046973297e-01  1.512929588e-01  5.030895104e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.076039223e-01  6.207592634e-02 -1.514867825e+00 -3.551329267e+00 -5.085924271e+00 -6.174709481e+00
 -6.632368047e+00 -6.495572284e+00 -5.823845190e+00 -4.558008049e+00 -2.832024062e+00 -9.894294330e-01
 -5.308400758e-01 -5.158129471e-01 -4.636014363e-01 -3.386051041e-01 -3.442075298e-01 -4.912855715e-02
 -2.147656212e-02  1.597333271e-02  1.118528946e-02  1.483077356e-02  1.610002587e-02  1.613370633e-02
  1.462031163e-02  1.078297306e-02  4.486174915e-03 -5.305506697e-03 -1.896078142e-02 -3.540292778e-02
 -5.489762348e-02 -7.675420861e-02 -1.028643108e-01 -1.353936097e-01 -1.708400191e-01 -2.067820281e-01
 -2.457356237e-01 -2.859867786e-01 -3.318675075e-01 -3.741895053e-01  5.313580972e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.450563343e-01  1.159536907e-01  1.518543704e+00  3.555612415e+00  5.092341572e+00  6.185129479e+00
  6.650518161e+00  6.521041931e+00  5.858500110e+00  4.608112652e+00  2.914344396e+00  1.233321116e+00
  9.629379742e-01  1.000558129e+00  1.011666412e+00  9.886103773e-01  1.015307974e+00  9.609123423e-01
  9.657536513e-01  9.633521138e-01  9.559479645e-01  9.442242900e-01  9.276264482e-01  9.018679697e-01
  8.798158094e-01  8.527526340e-01  8.209106635e-01  7.847407370e-01  7.389192448e-01  6.954869488e-01
  6.513334811e-01  6.050878959e-01  5.580000189e-01  5.078059707e-01  4.644120193e-01  4.296155755e-01
  4.034702083e-01  3.894787537e-01  3.899192728e-01  4.036178208e-01  5.313819129e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -9.282711416e-03 -1.466579898e-02 -1.537761035e-02 -1.195686134e-02 -4.104272550e-03  5.805457378e-03
  1.414160013e-02  2.398920678e-02  3.108155266e-02  3.337833654e-02  2.938008978e-02  2.429449045e-02
  2.870482948e-02  3.723716973e-02  4.642561893e-02  5.526364167e-02  6.548186813e-02  7.436354346e-02
  8.310559321e-02  9.184094285e-02  1.003591567e-01  1.086914967e-01  1.167658040e-01  1.239604750e-01
  1.312219250e-01  1.376491629e-01  1.430704669e-01  1.473224683e-01  1.495339129e-01  1.508391233e-01
  1.507278892e-01  1.487136675e-01  1.445938278e-01  1.372162678e-01  1.280728269e-01  1.173532056e-01
  1.040745503e-01  8.901395425e-02  7.050612987e-02  5.250032200e-02  1.012469661e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  3.096041919e-03  8.894619284e-03  6.427845347e-03 -1.500559217e-03 -1.435678448e-02 -3.131395030e-02
 -4.714333369e-02 -6.276050178e-02 -7.414939302e-02 -7.847268832e-02 -7.332694817e-02 -6.801229410e-02
 -7.650975980e-02 -8.976602099e-02 -1.026837552e-01 -1.139516288e-01 -1.261370868e-01 -1.352523688e-01
 -1.440514885e-01 -1.521579971e-01 -1.596211530e-01 -1.664950229e-01 -1.728307362e-01 -1.781354351e-01
 -1.830269498e-01 -1.867388089e-01 -1.891647379e-01 -1.902063670e-01 -1.891668201e-01 -1.869627218e-01
 -1.831996909e-01 -1.774901276e-01 -1.696746883e-01 -1.586931933e-01 -1.460246311e-01 -1.318943411e-01
 -1.154357773e-01 -9.747336489e-02 -7.629197095e-02 -5.577177909e-02 -1.032356275e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.525111136e-02  1.779558220e-02  2.142770312e-02  2.583576438e-02  2.987365157e-02  3.486178154e-02
  4.237685927e-02  4.822793401e-02  5.437954842e-02  6.094868731e-02  6.770072384e-02  7.475795510e-02
  8.130242638e-02  8.691969213e-02  9.223785714e-02  9.728595692e-02  1.016065745e-01  1.058912837e-01
  1.108143198e-01  1.153124839e-01  1.190842110e-01  1.221509982e-01  1.244186522e-01  1.252258742e-01
  1.262547202e-01  1.262842389e-01  1.252841318e-01  1.232586168e-01  1.192460390e-01  1.150812083e-01
  1.102200287e-01  1.043390300e-01  9.745930230e-02  8.872350122e-02  7.969824347e-02  7.059830028e-02
  6.074779926e-02  5.060395524e-02  3.908337420e-02  2.839329757e-02  1.484555020e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
