TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
  1.057883692e-01  1.088012232e-01  1.118172382e-01  1.148343390e-01  1.178499730e-01  1.208663430e-01
  1.238853966e-01  1.269076069e-01  1.299312613e-01  1.329536005e-01  1.353583878e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351253e-03 -1.862627435e-03 -2.445875507e-03 -3.160021893e-03 -3.987048779e-03 -4.911392231e-03
 -5.935350875e-03 -7.016883668e-03 -8.137397518e-03 -9.269732624e-03 -1.037613638e-02 -1.141120514e-02
 -1.228755243e-02 -1.288684751e-02 -1.312804621e-02 -1.295481133e-02 -1.240612100e-02 -1.144984843e-02
 -1.027889716e-02 -9.045226654e-03 -7.798657368e-03 -6.539657876e-03 -5.267138688e-03 -3.986656029e-03
 -2.696084044e-03 -1.395412969e-03 -8.559944649e-05  1.232543073e-03  2.557360580e-03  3.886256014e-03
  5.221111779e-03  6.561576851e-03  7.907082455e-03  9.256095551e-03  1.060719650e-02  1.196100121e-02
  1.331760914e-02  1.467701325e-02  1.603806969e-02  1.739958058e-02  1.850242271e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  3.519909756e-01  1.177751131e-01 -1.186186144e+00 -2.914313737e+00 -4.243123510e+00 -5.217864342e+00
 -5.681463082e+00 -5.618512246e+00 -5.089165531e+00 -4.044805274e+00 -2.589489803e+00 -1.056434976e+00
 -7.093424074e-01 -7.375067413e-01 -7.303431296e-01 -6.574289090e-01 -6.957073356e-01 -4.704077839e-01
 -4.616046848e-01 -4.392424848e-01 -4.475020903e-01 -4.462031081e-01 -4.436799696e-01 -4.366237463e-01
 -4.317582206e-01 -4.252186266e-01 -4.171968504e-01 -4.087100154e-01 -3.969757151e-01 -3.876124289e-01
 -3.790334026e-01 -3.696770665e-01 -3.612366349e-01 -3.528173840e-01 -3.468168807e-01 -3.419034495e-01
 -3.380004842e-01 -3.351980062e-01 -3.332881313e-01 -3.313130141e-01  4.222458409e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  2.023348069e-01 -6.551487498e-02 -9.646817944e-01 -2.057965589e+00 -2.838330635e+00 -3.337054947e+00
 -3.453287820e+00 -3.281309885e+00 -2.840641682e+00 -2.100293830e+00 -1.146767891e+00 -1.082276120e-01
  1.977440613e-01  2.516334534e-01  3.126663024e-01  4.021300771e-01  4.168972863e-01  5.741356543e-01
  5.932270935e-01  6.117162439e-01  6.032122396e-01  5.960982343e-01  5.845131234e-01  5.660481767e-01
  5.494242798e-01  5.279910972e-01  5.018006817e-01  4.705159570e-01  4.303408844e-01  3.900608725e-01
  3.470940506e-01  3.006019177e-01  2.497242238e-01  1.904791609e-01  1.310895935e-01  7.352446425e-02
  1.402766926e-02 -4.453013465e-02 -1.067697033e-01 -1.597660849e-01  3.351503992e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.020768928e-01 -1.102425434e-01 -1.270374262e-01 -1.482796039e-01 -1.966882367e-01 -2.476394099e-01
 -2.539824308e-01 -3.040670599e-01 -3.581929486e-01 -4.083441403e-01 -4.553031068e-01 -5.049981275e-01
 -5.562257084e-01 -6.084328484e-01 -6.622296051e-01 -7.177697656e-01 -7.702843239e-01 -8.260478571e-01
 -8.819981284e-01 -9.346010841e-01 -9.792946334e-01 -1.017833526e+00 -1.051292356e+00 -1.075486833e+00
 -1.096791913e+00 -1.108838400e+00 -1.111198841e+00 -1.103629206e+00 -1.081527161e+00 -1.053103944e+00
 -1.015641998e+00 -9.666851121e-01 -9.060158930e-01 -8.276984882e-01 -7.430348514e-01 -6.536594748e-01
 -5.545281775e-01 -4.520304423e-01 -3.392516292e-01 -2.403076221e-01 -1.379622639e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -3.704280095e-02 -1.211337614e-01 -1.196274403e-01 -5.699355540e-02  1.881993314e-02  1.168028088e-01
  2.428908910e-01  3.217269436e-01  3.773284964e-01  4.152266897e-01  4.233126414e-01  4.735543766e-01
  5.456288189e-01  6.061972722e-01  6.547208942e-01  6.924456694e-01  7.271886726e-01  7.379080103e-01
  7.494700926e-01  7.527064729e-01  7.504478483e-01  7.440144464e-01  7.332140382e-01  7.141972647e-01
  6.979733677e-01  6.768972168e-01  6.511428498e-01  6.210580749e-01  5.819669404e-01  5.442991094e-01
  5.050560935e-01  4.626471968e-01  4.174226361e-01  3.657050424e-01  3.155127069e-01  2.675962870e-01
  2.189373946e-01  1.718598535e-01  1.226032504e-01  8.071227836e-02  1.276947966e-03  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.043078677e-01  5.907442743e-02 -1.524249917e+00 -3.567239641e+00 -5.104886260e+00 -6.192608587e+00
 -6.644187199e+00 -6.498551085e+00 -5.816053144e+00 -4.538641941e+00 -2.800239355e+00 -9.505337068e-01
 -4.945286207e-01 -4.896534035e-01 -4.500020602e-01 -3.382903549e-01 -3.591777812e-01 -8.004374401e-02
 -5.737464364e-02 -2.374213871e-02 -3.084078130e-02 -2.954356412e-02 -3.007791628e-02 -3.119456932e-02
 -3.339727990e-02 -3.735822552e-02 -4.324494391e-02 -5.211535309e-02 -6.401152500e-02 -7.829022188e-02
 -9.517847777e-02 -1.139307581e-01 -1.364274063e-01 -1.643844249e-01 -1.947258637e-01 -2.251578176e-01
 -2.578905195e-01 -2.912126835e-01 -3.277944340e-01 -3.588579709e-01  5.390893469e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.060012574e-01  1.347708281e-01  1.528937060e+00  3.567694904e+00  5.104920951e+00  6.193710036e+00
  6.648625386e+00  6.506510157e+00  5.828280275e+00  4.557596283e+00  2.832054738e+00  1.061964253e+00
  7.363894110e-01  7.792532248e-01  7.944566090e-01  7.706629414e-01  8.110561288e-01  7.422366420e-01
  7.516630026e-01  7.530808214e-01  7.510813050e-01  7.446007781e-01  7.338307073e-01  7.148781953e-01
  6.987719230e-01  6.779273406e-01  6.525773028e-01  6.232408383e-01  5.854767246e-01  5.499007904e-01
  5.139461064e-01  4.764689354e-01  4.391515619e-01  4.009518889e-01  3.707646562e-01  3.497196243e-01
  3.382914465e-01  3.381429228e-01  3.499724961e-01  3.678226681e-01  5.390893621e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.023251074e-02  1.551423736e-02  1.702518405e-02  1.494413647e-02  8.917380147e-03  1.301535177e-03
 -4.816384452e-03 -1.245619155e-02 -1.777189291e-02 -1.902004349e-02 -1.491799710e-02 -9.710274874e-03
 -1.254125058e-02 -1.895098443e-02 -2.589604232e-02 -3.259393368e-02 -4.046807844e-02 -4.710903113e-02
 -5.363963709e-02 -6.025841888e-02 -6.671319661e-02 -7.307717309e-02 -7.930254094e-02 -8.486254112e-02
 -9.055034490e-02 -9.560669999e-02 -9.988180888e-02 -1.032338666e-01 -1.049678858e-01 -1.060117488e-01
 -1.059409619e-01 -1.043485702e-01 -1.010791852e-01 -9.524815080e-02 -8.811603545e-02 -7.983376764e-02
 -6.964822135e-02 -5.830041944e-02 -4.483422099e-02 -3.251696187e-02 -8.365379085e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.177803702e-02 -1.936007810e-02 -1.839270397e-02 -1.165891513e-02  3.879215080e-04  1.660854255e-02
  3.144991845e-02  4.625577473e-02  5.660065501e-02  5.948433639e-02  5.232250443e-02  4.506998337e-02
  5.282373840e-02  6.594735151e-02  7.879327023e-02  9.008820207e-02  1.024480338e-01  1.113520970e-01
  1.199188081e-01  1.278700909e-01  1.351713035e-01  1.419508175e-01  1.482827758e-01  1.536641193e-01
  1.586630453e-01  1.625188899e-01  1.651142703e-01  1.663410119e-01  1.655551811e-01  1.636239026e-01
  1.601590226e-01  1.547671388e-01  1.473027745e-01  1.367879268e-01  1.247436710e-01  1.113890469e-01
  9.592408032e-02  7.930360674e-02  6.033358370e-02  4.299651765e-02  1.058850335e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.078874397e-03  5.526995871e-03  7.881810663e-03  1.096729806e-02  1.368909287e-02  1.731914661e-02
  2.338794056e-02  2.775436087e-02  3.246740874e-02  3.767945983e-02  4.319227780e-02  4.929707543e-02
  5.518631999e-02  6.031024135e-02  6.520415471e-02  7.004208172e-02  7.420013461e-02  7.818217950e-02
  8.283929128e-02  8.710589717e-02  9.063745792e-02  9.354418687e-02  9.576901711e-02  9.672497347e-02
  9.782434656e-02  9.799905911e-02  9.721540992e-02  9.547266977e-02  9.194897593e-02  8.824816601e-02
  8.389482222e-02  7.859564880e-02  7.238219650e-02  6.452089923e-02  5.645661421e-02  4.837945326e-02
  3.973288590e-02  3.099025826e-02  2.136121957e-02  1.289426891e-02  4.327734044e-03  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
