TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
  7.009057937e-02  7.138034659e-02  7.266575130e-02  7.394723058e-02  7.522209859e-02  7.649247617e-02
  7.775856579e-02  7.902142908e-02  8.028132603e-02  8.153641715e-02  8.278666741e-02  8.403380558e-02
  8.527857252e-02  8.652128508e-02  8.775989235e-02  8.899544677e-02  9.056935503e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351301e-03 -1.862627726e-03 -2.445875580e-03 -3.160021502e-03 -3.987048909e-03 -4.911392198e-03
 -5.935350427e-03 -7.016883115e-03 -8.137397531e-03 -9.269732643e-03 -1.037613646e-02 -1.141120533e-02
 -1.228755234e-02 -1.288684769e-02 -1.312804589e-02 -1.295481118e-02 -1.240612074e-02 -1.144984878e-02
 -1.027889749e-02 -9.045226855e-03 -7.798657727e-03 -6.539657834e-03 -5.267139173e-03 -3.986656667e-03
 -2.696083553e-03 -1.395413018e-03 -8.560036957e-05  1.232542454e-03  2.557360695e-03  3.886256596e-03
  5.221111996e-03  6.561577538e-03  7.907082729e-03  9.256095903e-03  1.060719670e-02  1.196100116e-02
  1.331760918e-02  1.467701323e-02  1.603806987e-02  1.739958109e-02  1.850242296e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -4.539370634e-01 -1.096895884e-01  1.279333798e+00  3.033650087e+00  4.328828569e+00  5.214019536e+00
  5.528399724e+00  5.348460134e+00  4.718741160e+00  3.588643431e+00  2.083120626e+00  4.630334494e-01
  2.962237144e-02 -1.457498256e-02 -8.288061435e-02 -2.065908888e-01 -2.147733968e-01 -4.697470404e-01
 -4.922308800e-01 -5.191673770e-01 -5.063223080e-01 -4.990801110e-01 -4.876879363e-01 -4.710633251e-01
 -4.550747642e-01 -4.348395614e-01 -4.103817664e-01 -3.809434950e-01 -3.435002265e-01 -3.047045022e-01
 -2.626602867e-01 -2.171409955e-01 -1.665757277e-01 -1.069327292e-01 -4.543111687e-02  1.525384170e-02
  7.903097241e-02  1.431704757e-01  2.141853012e-01  2.788646693e-01 -4.851855719e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.698150376e-02 -7.267861321e-02 -8.282024586e-01 -1.877231126e+00 -2.715152191e+00 -3.368196382e+00
 -3.741845908e+00 -3.776376007e+00 -3.515920967e+00 -2.930111041e+00 -2.072668841e+00 -1.177952315e+00
 -1.001858244e+00 -1.039516252e+00 -1.046890535e+00 -1.007590674e+00 -1.031011944e+00 -8.838250619e-01
 -8.767309317e-01 -8.579353175e-01 -8.548362578e-01 -8.435093677e-01 -8.288277330e-01 -8.061396600e-01
 -7.873191726e-01 -7.647758000e-01 -7.387147154e-01 -7.099192745e-01 -6.733003429e-01 -6.394374745e-01
 -6.052652341e-01 -5.688251302e-01 -5.312295626e-01 -4.893151910e-01 -4.497311083e-01 -4.123639695e-01
 -3.749641686e-01 -3.390459570e-01 -3.016551546e-01 -2.688988275e-01  2.180984679e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.768782863e-01 -3.001881909e-01 -3.302213102e-01 -3.653406067e-01 -4.280502070e-01 -4.949625997e-01
 -5.183893583e-01 -5.838648535e-01 -6.516555974e-01 -7.134193677e-01 -7.707228965e-01 -8.302845343e-01
 -8.903774632e-01 -9.504548411e-01 -1.012242493e+00 -1.075609867e+00 -1.135601232e+00 -1.198137963e+00
 -1.260903835e+00 -1.319017327e+00 -1.367618523e+00 -1.408828357e+00 -1.443694165e+00 -1.467473989e+00
 -1.487862735e+00 -1.497694150e+00 -1.496568811e+00 -1.484208008e+00 -1.454688960e+00 -1.417986390e+00
 -1.370893614e+00 -1.310585670e+00 -1.236654339e+00 -1.141592015e+00 -1.037965411e+00 -9.278719725e-01
 -8.052358156e-01 -6.766459886e-01 -5.304035851e-01 -3.935815474e-01 -2.284271726e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.972144665e-01  1.157587895e-01  1.209110315e-01  1.905716576e-01  2.752465059e-01  3.836266131e-01
  5.211302071e-01  6.098546273e-01  6.733779509e-01  7.167335622e-01  7.277492431e-01  7.770200329e-01
  8.457225665e-01  9.006488996e-01  9.426657915e-01  9.730777838e-01  9.990093721e-01  1.000370100e+00
  1.005454389e+00  1.002146193e+00  9.930117994e-01  9.794039327e-01  9.608713307e-01  9.328328076e-01
  9.085444463e-01  8.790397886e-01  8.445400659e-01  8.054288672e-01  7.558383238e-01  7.082407382e-01
  6.590706248e-01  6.064915890e-01  5.508380421e-01  4.875493032e-01  4.257786140e-01  3.665774755e-01
  3.062450988e-01  2.473180217e-01  1.843874925e-01  1.285344071e-01  3.423323382e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.092110497e-01  6.256108441e-02 -1.519208610e+00 -3.562402559e+00 -5.102455053e+00 -6.195448104e+00
 -6.655301467e+00 -6.518828030e+00 -5.845919989e+00 -4.577139433e+00 -2.847056147e+00 -9.991053503e-01
 -5.379133457e-01 -5.192668185e-01 -4.628500769e-01 -3.332242308e-01 -3.333069377e-01 -3.269073639e-02
 -3.136639977e-03  3.592747083e-02  3.216944917e-02  3.683676565e-02  3.900282061e-02  3.980905240e-02
  3.887813806e-02  3.544740478e-02  2.940581410e-02  1.968914911e-02  5.846849011e-03 -1.096240224e-02
 -3.102162720e-02 -5.366743130e-02 -8.080700793e-02 -1.147154815e-01 -1.517716311e-01 -1.894668243e-01
 -2.303431392e-01 -2.725504398e-01 -3.207373196e-01 -3.654462879e-01  5.319400922e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.542545861e-01  1.315826228e-01  1.524012559e+00  3.567496258e+00  5.109873600e+00  6.207313960e+00
  6.675673322e+00  6.547292689e+00  5.884574613e+00  4.632916186e+00  2.938596206e+00  1.265690180e+00
  1.002296077e+00  1.039618425e+00  1.050166172e+00  1.028551779e+00  1.053144454e+00  1.000904102e+00
  1.005459281e+00  1.002789995e+00  9.935327409e-01  9.800964292e-01  9.616625885e-01  9.336818557e-01
  9.093758962e-01  8.797542091e-01  8.450518475e-01  8.056694873e-01  7.558609379e-01  7.083255731e-01
  6.598002954e-01  6.088614298e-01  5.567336178e-01  5.008632196e-01  4.520199732e-01  4.126460021e-01
  3.832023256e-01  3.680352511e-01  3.699610460e-01  3.873913824e-01  5.319511076e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.367048332e-03  8.735350299e-04 -1.798279371e-03 -8.127217700e-03 -1.755238636e-02 -3.016585788e-02
 -4.238640479e-02 -5.389458267e-02 -6.244697643e-02 -6.609188083e-02 -6.312139944e-02 -6.037973463e-02
 -6.715129696e-02 -7.681302186e-02 -8.587580517e-02 -9.356005541e-02 -1.015134843e-01 -1.069168167e-01
 -1.122628196e-01 -1.169517746e-01 -1.210450185e-01 -1.246304570e-01 -1.277922206e-01 -1.302736531e-01
 -1.323290864e-01 -1.335514199e-01 -1.339037484e-01 -1.333490535e-01 -1.315129079e-01 -1.288900462e-01
 -1.252821586e-01 -1.204892618e-01 -1.144300981e-01 -1.064919803e-01 -9.755760502e-02 -8.778555304e-02
 -7.670832865e-02 -6.484725173e-02 -5.110137649e-02 -3.774760279e-02 -6.387118207e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  8.740292888e-03  1.573791731e-02  1.560544700e-02  9.545340430e-03 -2.584038023e-03 -1.826326612e-02
 -3.222860793e-02 -4.758355243e-02 -5.887656649e-02 -6.314343040e-02 -5.813368464e-02 -5.207662994e-02
 -5.988897680e-02 -7.321344842e-02 -8.702289794e-02 -1.000341812e-01 -1.146143508e-01 -1.266597172e-01
 -1.387284549e-01 -1.505569774e-01 -1.618435167e-01 -1.727105323e-01 -1.831357311e-01 -1.923311543e-01
 -2.014024315e-01 -2.092184765e-01 -2.155753327e-01 -2.202722960e-01 -2.221842080e-01 -2.227562619e-01
 -2.213474669e-01 -2.173373248e-01 -2.104653025e-01 -1.992017444e-01 -1.855304090e-01 -1.697409438e-01
 -1.505872312e-01 -1.291627617e-01 -1.031181861e-01 -7.766339453e-02 -1.393009440e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.621690307e-02  1.881360870e-02  2.235773321e-02  2.685192278e-02  3.116375553e-02  3.655883232e-02
  4.455088595e-02  5.082587050e-02  5.737251831e-02  6.427867546e-02  7.129897320e-02  7.862380668e-02
  8.553267951e-02  9.148850174e-02  9.706397422e-02  1.024416202e-01  1.069659821e-01  1.111002436e-01
  1.161200012e-01  1.206698322e-01  1.243746412e-01  1.273522905e-01  1.295010926e-01  1.301156151e-01
  1.309318692e-01  1.306903849e-01  1.293607528e-01  1.269441637e-01  1.224090630e-01  1.176962395e-01
  1.122395007e-01  1.057017738e-01  9.810882002e-02  8.855084827e-02  7.868190980e-02  6.875525210e-02
  5.807986803e-02  4.716973651e-02  3.486709064e-02  2.353294817e-02  1.143014752e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
