TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
 -6.398374888e-03 -7.293735559e-03 -8.194092917e-03 -9.098953811e-03 -1.000822905e-02 -1.091878203e-02
 -1.183362238e-02 -1.275238368e-02 -1.367473206e-02 -1.460062877e-02 -1.552865962e-02 -1.645900541e-02
 -1.739230691e-02 -1.832863653e-02 -1.926828543e-02 -2.020906267e-02 -2.059646737e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351386e-03 -1.862627788e-03 -2.445875907e-03 -3.160021861e-03 -3.987049393e-03 -4.911392473e-03
 -5.935350843e-03 -7.016883808e-03 -8.137398346e-03 -9.269733343e-03 -1.037613678e-02 -1.141120608e-02
 -1.228755280e-02 -1.288684766e-02 -1.312804600e-02 -1.295481111e-02 -1.240612015e-02 -1.144984745e-02
 -1.027889649e-02 -9.045225695e-03 -7.798656502e-03 -6.539656593e-03 -5.267137817e-03 -3.986655223e-03
 -2.696082601e-03 -1.395411630e-03 -8.559866075e-05  1.232544658e-03  2.557362099e-03  3.886257899e-03
  5.221113463e-03  6.561578903e-03  7.907084081e-03  9.256097709e-03  1.060719859e-02  1.196100303e-02
  1.331761081e-02  1.467701511e-02  1.603807160e-02  1.739958266e-02  1.850242331e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -4.008234390e-01 -5.825247772e-02  1.520124227e+00  3.560902296e+00  5.099254377e+00  6.190953832e+00
  6.649825577e+00  6.511973078e+00  5.837827118e+00  4.568349090e+00  2.838399746e+00  9.905080424e-01
  5.277242111e-01  5.084773911e-01  4.531807674e-01  3.266529113e-01  3.316313888e-01  3.752862710e-02
  1.469844051e-02 -1.781952771e-02 -8.081113136e-03 -7.314214034e-03 -4.623024246e-03 -1.386951498e-03
  3.229701161e-03  9.653440177e-03  1.798670716e-02  2.926490476e-02  4.355976424e-02  6.039435836e-02
  7.987128590e-02  1.012037552e-01  1.263016525e-01  1.570899637e-01  1.906320578e-01  2.245564196e-01
  2.611552025e-01  2.988486155e-01  3.418584411e-01  3.818407661e-01 -5.281575424e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.278894267e-01 -1.339999839e-01 -9.532644142e-02 -1.270781499e-01 -2.044897361e-01 -3.262507972e-01
 -4.914086892e-01 -6.105118097e-01 -6.992549804e-01 -7.566666354e-01 -7.667607473e-01 -8.015452641e-01
 -8.647225082e-01 -9.184350156e-01 -9.582352403e-01 -9.849648368e-01 -1.008629360e+00 -1.009050770e+00
 -1.013814784e+00 -1.010766242e+00 -1.001731756e+00 -9.883570760e-01 -9.699797780e-01 -9.420794502e-01
 -9.179363567e-01 -8.885113241e-01 -8.539926652e-01 -8.146839205e-01 -7.647136117e-01 -7.164969141e-01
 -6.664294672e-01 -6.127097366e-01 -5.554974804e-01 -4.900603154e-01 -4.256770303e-01 -3.635399979e-01
 -2.997109772e-01 -2.367692164e-01 -1.688810738e-01 -1.077861445e-01 -5.465624613e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.785415731e-01 -3.028516693e-01 -3.356552334e-01 -3.727687690e-01 -4.363048685e-01 -5.032062318e-01
 -5.258360794e-01 -5.901811632e-01 -6.566839273e-01 -7.172012791e-01 -7.733268414e-01 -8.316073623e-01
 -8.902985305e-01 -9.492008601e-01 -1.010098641e+00 -1.072220257e+00 -1.131339069e+00 -1.194065303e+00
 -1.256163675e+00 -1.313587632e+00 -1.361875738e+00 -1.402835054e+00 -1.437409304e+00 -1.460898385e+00
 -1.481089024e+00 -1.490777498e+00 -1.489565223e+00 -1.477186088e+00 -1.447755730e+00 -1.411209587e+00
 -1.364346271e+00 -1.304361371e+00 -1.230842879e+00 -1.136289269e+00 -1.033203172e+00 -9.236338784e-01
 -8.014371099e-01 -6.730444410e-01 -5.266898891e-01 -3.894153044e-01 -2.203321389e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  2.128602686e-01  1.319768352e-01  1.385982809e-01  2.086272016e-01  2.926326075e-01  3.998398450e-01
  5.361452968e-01  6.241418412e-01  6.871403941e-01  7.301974523e-01  7.411036465e-01  7.899382806e-01
  8.576052770e-01  9.115299544e-01  9.528083252e-01  9.821325650e-01  1.007361360e+00  1.009138218e+00
  1.013905424e+00  1.010377084e+00  1.001334106e+00  9.878021096e-01  9.693239617e-01  9.413680732e-01
  9.172527407e-01  8.879868086e-01  8.537909666e-01  8.150522334e-01  7.659504862e-01  7.188843408e-01
  6.702861631e-01  6.183268981e-01  5.633220890e-01  5.007348937e-01  4.396288763e-01  3.810086168e-01
  3.211405180e-01  2.624671146e-01  1.995668455e-01  1.433716397e-01  4.463020386e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.090030882e-01  6.270137006e-02 -1.516791124e+00 -3.557056186e+00 -5.094956076e+00 -6.186636972e+00
 -6.646368251e+00 -6.510680840e+00 -5.839265456e+00 -4.572654534e+00 -2.845206592e+00 -9.997892305e-01
 -5.392133604e-01 -5.207545269e-01 -4.644823776e-01 -3.350723489e-01 -3.354633450e-01 -3.509859796e-02
 -5.678988058e-03  3.322768992e-02  2.935684148e-02  3.391459252e-02  3.596108140e-02  3.663010836e-02
  3.556677743e-02  3.201546020e-02  2.584529183e-02  1.600567718e-02  2.052729524e-03 -1.485297966e-02
 -3.498737850e-02 -5.768247942e-02 -8.483974397e-02 -1.187473608e-01 -1.557817917e-01 -1.934408169e-01
 -2.343021070e-01 -2.765522926e-01 -3.249016544e-01 -3.699524247e-01  5.309592981e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.610781063e-01  1.461141569e-01  1.523110238e+00  3.563169098e+00  5.103352943e+00  6.199544252e+00
  6.667957911e+00  6.540528880e+00  5.879556360e+00  4.630589359e+00  2.940142031e+00  1.274198176e+00
  1.013033987e+00  1.049796235e+00  1.059994143e+00  1.037717618e+00  1.061749766e+00  1.009748412e+00
  1.013921328e+00  1.010923307e+00  1.001764351e+00  9.883841396e-01  9.699907949e-01  9.420804712e-01
  9.179420384e-01  8.885637636e-01  8.541820613e-01  8.152093749e-01  7.659532368e-01  7.190377643e-01
  6.711986719e-01  6.210116113e-01  5.696749583e-01  5.146225505e-01  4.664134599e-01  4.273019023e-01
  3.975282501e-01  3.812743852e-01  3.812977981e-01  3.967621751e-01  5.309780549e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -6.345137224e-03 -7.007941039e-03 -9.239265589e-03 -1.169129184e-02 -1.380089922e-02 -1.689955323e-02
 -2.051451540e-02 -2.281767524e-02 -2.459114005e-02 -2.562662447e-02 -2.557098475e-02 -2.622875853e-02
 -2.818134317e-02 -2.988246683e-02 -3.082285885e-02 -3.096515420e-02 -3.056607982e-02 -2.923738484e-02
 -2.783761716e-02 -2.599288663e-02 -2.390424634e-02 -2.158491788e-02 -1.912116261e-02 -1.668562618e-02
 -1.394187943e-02 -1.110407409e-02 -8.241564363e-03 -5.422098145e-03 -2.884657370e-03 -3.316932982e-04
  2.087810513e-03  4.237027363e-03  6.056391894e-03  7.311757843e-03  8.230977169e-03  8.820740209e-03
  8.860455914e-03  8.440287322e-03  7.334789797e-03  6.180751405e-03  1.425158939e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  6.282986501e-03  1.389928364e-02  1.229221071e-02  3.757100074e-03 -1.152104170e-02 -3.141632994e-02
 -4.957893221e-02 -6.856684465e-02 -8.254972348e-02 -8.800033864e-02 -8.211831141e-02 -7.542222259e-02
 -8.544869245e-02 -1.017023394e-01 -1.180957555e-01 -1.330606526e-01 -1.495534609e-01 -1.626927821e-01
 -1.757150157e-01 -1.881911581e-01 -1.999438464e-01 -2.110846889e-01 -2.216225865e-01 -2.307524363e-01
 -2.395730199e-01 -2.468965101e-01 -2.525287463e-01 -2.562801775e-01 -2.569963114e-01 -2.561710794e-01
 -2.531519093e-01 -2.473061046e-01 -2.383679266e-01 -2.247085112e-01 -2.084763817e-01 -1.899925515e-01
 -1.679296739e-01 -1.434615728e-01 -1.139849692e-01 -8.513826165e-02 -1.506367015e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.702475127e-02  1.971511171e-02  2.341851523e-02  2.801785905e-02  3.237078140e-02  3.776645532e-02
  4.574439445e-02  5.202700661e-02  5.858643175e-02  6.551666839e-02  7.257214739e-02  7.990342004e-02
  8.675582869e-02  9.264752423e-02  9.817930444e-02  1.034670898e-01  1.079392671e-01  1.121549783e-01
  1.171690852e-01  1.217249434e-01  1.254767589e-01  1.285006533e-01  1.306939020e-01  1.313583232e-01
  1.322391154e-01  1.320742321e-01  1.308338819e-01  1.285205114e-01  1.241119874e-01  1.195369478e-01
  1.142294709e-01  1.078543041e-01  1.004343026e-01  9.106485050e-02  8.138279828e-02  7.163141334e-02
  6.111203523e-02  5.031813089e-02  3.808724211e-02  2.674480347e-02  1.364927775e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
