TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
  1.183362238e-02  1.275238368e-02  1.367473206e-02  1.460062877e-02  1.552865962e-02  1.645900541e-02
  1.739230691e-02  1.832863653e-02  1.926828543e-02  2.020906267e-02  2.059646737e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351386e-03 -1.862627788e-03 -2.445875907e-03 -3.160021861e-03 -3.987049393e-03 -4.911392473e-03
 -5.935350843e-03 -7.016883808e-03 -8.137398346e-03 -9.269733343e-03 -1.037613678e-02 -1.141120608e-02
 -1.228755280e-02 -1.288684766e-02 -1.312804600e-02 -1.295481111e-02 -1.240612015e-02 -1.144984745e-02
 -1.027889649e-02 -9.045225695e-03 -7.798656502e-03 -6.539656593e-03 -5.267137817e-03 -3.986655223e-03
 -2.696082601e-03 -1.395411630e-03 -8.559866075e-05  1.232544658e-03  2.557362099e-03  3.886257899e-03
  5.221113463e-03  6.561578903e-03  7.907084081e-03  9.256097709e-03  1.060719859e-02  1.196100303e-02
  1.331761081e-02  1.467701511e-02  1.603807160e-02  1.739958266e-02  1.850242331e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.052223547e-01  6.345300704e-02 -1.517781166e+00 -3.559390147e+00 -5.096129054e+00 -6.182945740e+00
 -6.633547758e+00 -6.486448233e+00 -5.802560226e+00 -4.524444685e+00 -2.786128750e+00 -9.373568190e-01
 -4.813166893e-01 -4.783032770e-01 -4.421865831e-01 -3.356646773e-01 -3.636411663e-01 -9.298939844e-02
 -7.636060084e-02 -4.848077650e-02 -6.057680869e-02 -6.392591373e-02 -6.861415863e-02 -7.315798407e-02
 -7.841936933e-02 -8.479044034e-02 -9.241495407e-02 -1.023189533e-01 -1.141846523e-01 -1.279860406e-01
 -1.437921869e-01 -1.607355923e-01 -1.806941223e-01 -2.050087662e-01 -2.312790398e-01 -2.573662534e-01
 -2.852265169e-01 -3.134245404e-01 -3.440433271e-01 -3.693753128e-01  5.368223025e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -4.726549991e-02 -1.441648286e-01 -1.870561105e-01 -1.635626143e-01 -9.663993048e-02  1.277720004e-02
  1.643499832e-01  2.716431441e-01  3.508443757e-01  4.015900345e-01  4.079852676e-01  4.437131380e-01
  5.107590609e-01  5.712463118e-01  6.189385327e-01  6.544128151e-01  6.884681013e-01  6.997377182e-01
  7.116948970e-01  7.158708379e-01  7.144930924e-01  7.091064852e-01  6.993827777e-01  6.816870123e-01
  6.666579173e-01  6.468320458e-01  6.223434778e-01  5.934645804e-01  5.557718922e-01  5.192377407e-01
  4.809354535e-01  4.393655436e-01  3.947144919e-01  3.433473317e-01  2.931588383e-01  2.449633124e-01
  1.956578221e-01  1.475576789e-01  9.697826303e-02  5.378442477e-02  5.167751224e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -7.218541012e-02 -7.870820621e-02 -9.616296976e-02 -1.170902518e-01 -1.638171583e-01 -2.118584465e-01
 -2.142196020e-01 -2.602612062e-01 -3.104826963e-01 -3.571472848e-01 -4.009273769e-01 -4.474147277e-01
 -4.954836677e-01 -5.449629639e-01 -5.963255579e-01 -6.490674971e-01 -6.992605027e-01 -7.540045284e-01
 -8.079786499e-01 -8.588197221e-01 -9.024580037e-01 -9.402355007e-01 -9.731166510e-01 -9.970644665e-01
 -1.018316122e+00 -1.030608353e+00 -1.033504245e+00 -1.026784983e+00 -1.006126105e+00 -9.793783891e-01
 -9.439189220e-01 -8.973784614e-01 -8.395733505e-01 -7.648587417e-01 -6.842345335e-01 -5.992000822e-01
 -5.048204175e-01 -4.072774994e-01 -3.004484368e-01 -2.078795244e-01 -1.125724309e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -6.226840518e-02 -1.462062969e-01 -1.437363912e-01 -8.197191878e-02 -8.506079146e-03  8.629318953e-02
  2.089844597e-01  2.852204874e-01  3.388037158e-01  3.753810676e-01  3.828147058e-01  4.327504051e-01
  5.042924446e-01  5.647773579e-01  6.136653809e-01  6.515155124e-01  6.870807273e-01  6.999596194e-01
  7.123460373e-01  7.165267757e-01  7.156185932e-01  7.105702235e-01  7.012345705e-01  6.839467196e-01
  6.693764468e-01  6.500961467e-01  6.262648113e-01  5.982294611e-01  5.615849030e-01  5.263066563e-01
  4.894977607e-01  4.496195221e-01  4.070060055e-01  3.581639431e-01  3.108087176e-01  2.655829446e-01
  2.195543276e-01  1.749101050e-01  1.281686590e-01  8.843391783e-02  6.782037469e-03  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.031895707e-01  5.859608049e-02 -1.522494501e+00 -3.562203188e+00 -5.097038185e+00 -6.182356732e+00
 -6.632291631e+00 -6.485865397e+00 -5.803275712e+00 -4.526694525e+00 -2.789698602e+00 -9.424681649e-01
 -4.880878036e-01 -4.859247983e-01 -4.494760082e-01 -3.412542236e-01 -3.662557829e-01 -9.130407296e-02
 -7.002635934e-02 -3.756091026e-02 -4.538676012e-02 -4.481614866e-02 -4.598097044e-02 -4.760418274e-02
 -5.017517984e-02 -5.437015976e-02 -6.036815596e-02 -6.921624366e-02 -8.088836608e-02 -9.481329766e-02
 -1.112072200e-01 -1.293069873e-01 -1.509834676e-01 -1.778611094e-01 -2.069541972e-01 -2.360298971e-01
 -2.672677432e-01 -2.990228525e-01 -3.336815686e-01 -3.626435277e-01  5.393035228e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.079695873e-01  1.575112120e-01  1.529264417e+00  3.563146215e+00  5.097045283e+00  6.182958942e+00
  6.635583379e+00  6.492133754e+00  5.813157227e+00  4.542232300e+00  2.815841862e+00  1.037072396e+00
  7.018123494e-01  7.450479002e-01  7.606667349e-01  7.354773335e-01  7.786033807e-01  7.058894407e-01
  7.157796922e-01  7.175105869e-01  7.170564335e-01  7.119821134e-01  7.027404730e-01  6.856013954e-01
  6.712543305e-01  6.523657825e-01  6.291676470e-01  6.022203720e-01  5.673804112e-01  5.347786999e-01
  5.019712178e-01  4.678440035e-01  4.341081616e-01  3.998949667e-01  3.734060775e-01  3.553088977e-01
  3.458845896e-01  3.464220130e-01  3.574501285e-01  3.732705266e-01  5.393039493e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.312031098e-03  1.508313641e-03  3.202016357e-03  5.029367321e-03  6.441921869e-03  8.789762043e-03
  1.164017826e-02  1.319773414e-02  1.428259081e-02  1.472939994e-02  1.421102220e-02  1.458959552e-02
  1.641231520e-02  1.819208484e-02  1.940136164e-02  1.999809706e-02  2.022559453e-02  1.963476564e-02
  1.893653357e-02  1.784075637e-02  1.653473412e-02  1.502398621e-02  1.339081916e-02  1.180335218e-02
  9.897373622e-03  7.898332015e-03  5.865759692e-03  3.857449065e-03  2.105268053e-03  2.973733320e-04
 -1.422208287e-03 -2.928330769e-03 -4.172047634e-03 -4.948626518e-03 -5.487529559e-03 -5.795121898e-03
 -5.676821371e-03 -5.229682660e-03 -4.309935013e-03 -3.481735866e-03 -1.205909933e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.698274658e-02 -2.642966357e-02 -2.653369254e-02 -1.991374684e-02 -6.792731298e-03  1.058260202e-02
  2.587496524e-02  4.193345612e-02  5.297228479e-02  5.555722768e-02  4.681371024e-02  3.738878128e-02
  4.491293320e-02  5.894152809e-02  7.303882680e-02  8.563765095e-02  9.981582438e-02  1.105353084e-01
  1.207304600e-01  1.304598246e-01  1.396269477e-01  1.483366977e-01  1.566123691e-01  1.637696969e-01
  1.707007326e-01  1.763734265e-01  1.806105018e-01  1.832522470e-01  1.834314693e-01  1.823273468e-01
  1.794028176e-01  1.741264659e-01  1.663036483e-01  1.546943256e-01  1.412127588e-01  1.261034130e-01
  1.083108968e-01  8.900216964e-02  6.682725603e-02  4.679661384e-02  1.289128011e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  2.768624993e-03  4.111808486e-03  6.426834573e-03  9.372820057e-03  1.185148361e-02  1.516182209e-02
  2.086586891e-02  2.489427538e-02  2.928861575e-02  3.421971014e-02  3.949786167e-02  4.538828910e-02
  5.103005312e-02  5.593206760e-02  6.065392472e-02  6.529458733e-02  6.932844418e-02  7.337293349e-02
  7.795790819e-02  8.217970462e-02  8.573195843e-02  8.867680921e-02  9.096466340e-02  9.203775174e-02
  9.325973572e-02  9.359493710e-02  9.300899089e-02  9.150258637e-02  8.830245093e-02  8.493763145e-02
  8.094951599e-02  7.605478683e-02  7.028309114e-02  6.293809883e-02  5.540813631e-02  4.786045423e-02
  3.975423610e-02  3.153392277e-02  2.246944877e-02  1.451379197e-02  5.490307272e-03  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
